t,cls,x,y,w,h,s_stereo_m,s_depth_m,err_stereo_depth_m,s_pinhole_m,ego_v_mps,mu
7.679999999999924,stop sign,646,218,47,47,13.642106056213379,13.677359580993652,-0.03525352478027344,7.659574468085109,1.5835922909137063,0.2
7.699999999999924,stop sign,646,218,47,47,13.642106056213379,13.646305084228516,-0.004199028015136719,7.659574468085109,1.5754956626171133,0.2
7.719999999999923,stop sign,647,218,47,47,13.59737777709961,13.615191459655762,-0.017813682556152344,7.659574468085109,1.5674254657341637,0.2
7.739999999999923,stop sign,646,218,48,47,13.59737777709961,13.584554672241211,0.012823104858398438,7.659574468085109,1.5594884994939084,0.2
7.7599999999999225,stop sign,647,217,48,47,13.508795738220215,13.553977966308594,-0.045182228088378906,7.659574468085109,1.5513505882942467,0.2
7.779999999999922,stop sign,647,217,48,48,13.552942276000977,13.523460388183594,0.029481887817382812,7.500000000000003,1.5434519624375622,0.2
7.799999999999922,stop sign,647,217,48,48,13.464935302734375,13.493240356445312,-0.0283050537109375,7.500000000000003,1.5354740944264929,0.2
7.819999999999921,stop sign,647,217,48,47,13.464935302734375,13.46325969696045,0.0016756057739257812,7.659574468085109,1.5275086143590713,0.2
7.839999999999921,stop sign,648,217,48,47,13.464935302734375,13.433218955993652,0.031716346740722656,7.659574468085109,1.5196802445827398,0.2
7.85999999999992,stop sign,649,217,49,47,13.29230785369873,13.403178215026855,-0.110870361328125,7.659574468085109,1.511876322334481,0.2
7.87999999999992,stop sign,649,217,49,47,13.33504867553711,13.373614311218262,-0.038565635681152344,7.659574468085109,1.5039525086925392,0.2
7.8999999999999195,stop sign,649,217,49,48,13.37806510925293,13.344109535217285,0.03395557403564453,7.500000000000003,1.4960574941570466,0.2
7.919999999999919,stop sign,650,217,49,48,13.207643508911133,13.314695358276367,-0.10705184936523438,7.500000000000003,1.4883042067901227,0.2
7.939999999999919,stop sign,650,217,49,48,13.29230785369873,13.285577774047852,0.006730079650878906,7.500000000000003,1.4804299147103595,0.2
7.959999999999918,stop sign,651,216,50,48,13.29230785369873,13.256461143493652,0.035846710205078125,7.500000000000003,1.472706332670446,0.2
7.979999999999918,stop sign,651,216,49,48,13.165715217590332,13.227821350097656,-0.06210613250732422,7.500000000000003,1.4649982299766264,0.2
